Member State,Member State Code,Category,Year,Month,Thousand tonnes
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,November,2.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2002,December,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,January,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,February,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,March,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,April,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,May,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,June,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,July,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,August,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,September,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,October,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,November,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2001,December,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,January,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,February,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,March,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,April,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,May,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,June,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,July,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,August,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,September,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,October,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,November,3.00
Austria,AT,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2000,December,3.00
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,January,8.99
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,February,7.99
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,March,9.55
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,April,8.76
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,May,9.26
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,June,9.34
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,July,8.63
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,August,8.52
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,September,9.46
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,January,10.74
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,February,10.44
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,March,11.63
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,April,12.15
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,May,11.03
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,June,10.63
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,July,7.75
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,August,6.37
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,September,5.44
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,October,6.99
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,November,7.63
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,December,8.85
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,January,10.50
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,February,10.14
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,March,10.93
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,April,10.42
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,May,9.99
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,June,10.41
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,July,10.46
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,August,9.80
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,September,10.15
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,October,10.72
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,November,9.24
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,December,9.83
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,January,10.76
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,February,9.08
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,March,9.88
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,April,9.31
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,May,9.27
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,June,8.85
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,July,8.89
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,August,8.41
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,September,8.22
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,October,9.74
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,November,9.67
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,December,9.88
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,January,5.81
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,February,5.31
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,March,5.82
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,April,5.20
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,May,5.88
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,June,5.84
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,July,5.50
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,August,4.67
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,September,4.41
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,October,4.74
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,November,5.35
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2018,December,5.71
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,January,5.40
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,February,4.32
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,March,4.36
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,April,5.37
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,May,5.77
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,June,5.78
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,July,5.15
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,August,4.97
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,September,5.68
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,October,6.43
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,November,5.33
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2017,December,6.04
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,January,4.33
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,February,5.48
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,March,5.42
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,April,5.90
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,May,5.58
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,June,5.15
Belgium,BE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2016,July,4.79
