Year,Week,State,Product,Begin Date,End Date,Price (�/100kg),country_codes
2017,46,France,BUTTER,13/11/2017,19/11/2017,513.4,FRA
2017,46,Italy,BUTTER,13/11/2017,19/11/2017,525,ITA
2017,46,Latvia,BUTTER,13/11/2017,19/11/2017,562,LVA
2017,46,Netherlands,BUTTER,13/11/2017,19/11/2017,497,NLD
2017,46,Poland,BUTTER,13/11/2017,19/11/2017,515.36,POL
2017,46,Slovakia,BUTTER,13/11/2017,19/11/2017,645.1,SVK
2017,45,Belgium,BUTTER,06/11/2017,12/11/2017,536.55,BEL
2017,45,Czechia,BUTTER,06/11/2017,12/11/2017,476.21,CZE
2017,45,Denmark,BUTTER,06/11/2017,12/11/2017,495.14,DNK
2017,45,Germany,BUTTER,06/11/2017,12/11/2017,511,DEU
2017,45,Estonia,BUTTER,06/11/2017,12/11/2017,547.36,EST
2017,45,Ireland,BUTTER,06/11/2017,12/11/2017,613.17,IRL
2017,45,Spain,BUTTER,06/11/2017,12/11/2017,537.67,ESP
2017,45,France,BUTTER,06/11/2017,12/11/2017,524.6,FRA
2017,45,Italy,BUTTER,06/11/2017,12/11/2017,525,ITA
2017,45,Latvia,BUTTER,06/11/2017,12/11/2017,584,LVA
2017,45,Netherlands,BUTTER,06/11/2017,12/11/2017,497,NLD
2017,45,Poland,BUTTER,06/11/2017,12/11/2017,533.13,POL
2017,44,Belgium,BUTTER,30/10/2017,05/11/2017,541.11,BEL
2017,44,Czechia,BUTTER,30/10/2017,05/11/2017,558.55,CZE
2017,44,Denmark,BUTTER,30/10/2017,05/11/2017,495.2,DNK
2017,44,Germany,BUTTER,30/10/2017,05/11/2017,520,DEU
2017,44,Estonia,BUTTER,30/10/2017,05/11/2017,574.14,EST
2017,44,Ireland,BUTTER,30/10/2017,05/11/2017,613.17,IRL
2017,44,Spain,BUTTER,30/10/2017,05/11/2017,629.71,ESP
2017,44,France,BUTTER,30/10/2017,05/11/2017,424.2,FRA
2017,44,Italy,BUTTER,30/10/2017,05/11/2017,525,ITA
2017,44,Latvia,BUTTER,30/10/2017,05/11/2017,589,LVA
2017,44,Netherlands,BUTTER,30/10/2017,05/11/2017,497,NLD
2017,44,Poland,BUTTER,30/10/2017,05/11/2017,518.2,POL
2017,44,Portugal,BUTTER,30/10/2017,05/11/2017,508.64,PRT
2017,44,Slovakia,BUTTER,30/10/2017,05/11/2017,658.35,SVK
2017,43,Belgium,BUTTER,23/10/2017,29/10/2017,545.47,BEL
2017,43,Czechia,BUTTER,23/10/2017,29/10/2017,594.14,CZE
2017,43,Denmark,BUTTER,23/10/2017,29/10/2017,495.26,DNK
2017,43,Germany,BUTTER,23/10/2017,29/10/2017,505,DEU
2017,43,Estonia,BUTTER,23/10/2017,29/10/2017,574.85,EST
2017,43,Ireland,BUTTER,23/10/2017,29/10/2017,664.18,IRL
2017,43,Spain,BUTTER,23/10/2017,29/10/2017,562.31,ESP
2017,43,France,BUTTER,23/10/2017,29/10/2017,603.2,FRA
2017,43,Italy,BUTTER,23/10/2017,29/10/2017,610,ITA
2017,43,Latvia,BUTTER,23/10/2017,29/10/2017,591,LVA
2017,43,Netherlands,BUTTER,23/10/2017,29/10/2017,497,NLD
2017,43,Poland,BUTTER,23/10/2017,29/10/2017,527.43,POL
2017,43,Slovakia,BUTTER,23/10/2017,29/10/2017,660.78,SVK
2017,42,Belgium,BUTTER,16/10/2017,22/10/2017,581.28,BEL
2017,42,Czechia,BUTTER,16/10/2017,22/10/2017,609.9,CZE
2017,42,Denmark,BUTTER,16/10/2017,22/10/2017,495.17,DNK
2017,42,Germany,BUTTER,16/10/2017,22/10/2017,537,DEU
2017,42,Estonia,BUTTER,16/10/2017,22/10/2017,548.54,EST
2017,42,Ireland,BUTTER,16/10/2017,22/10/2017,664.18,IRL
2017,42,Spain,BUTTER,16/10/2017,22/10/2017,640.44,ESP
2017,42,France,BUTTER,16/10/2017,22/10/2017,646.9,FRA
2017,42,Italy,BUTTER,16/10/2017,22/10/2017,610,ITA
2017,42,Latvia,BUTTER,16/10/2017,22/10/2017,598,LVA
2017,42,Netherlands,BUTTER,16/10/2017,22/10/2017,515,NLD
2017,41,Belgium,BUTTER,09/10/2017,15/10/2017,620.66,BEL
2017,41,Czechia,BUTTER,09/10/2017,15/10/2017,593.24,CZE
2017,41,Denmark,BUTTER,09/10/2017,15/10/2017,495.21,DNK
2017,41,Germany,BUTTER,09/10/2017,15/10/2017,645,DEU
2017,41,Estonia,BUTTER,09/10/2017,15/10/2017,609.94,EST
2017,41,Ireland,BUTTER,09/10/2017,15/10/2017,664.18,IRL
2017,41,Spain,BUTTER,09/10/2017,15/10/2017,620.1,ESP
2017,41,France,BUTTER,09/10/2017,15/10/2017,661.4,FRA
2017,41,Latvia,BUTTER,09/10/2017,15/10/2017,586,LVA
2017,41,Netherlands,BUTTER,09/10/2017,15/10/2017,565,NLD
2017,40,Belgium,BUTTER,02/10/2017,08/10/2017,647.65,BEL
2017,40,Czechia,BUTTER,02/10/2017,08/10/2017,618.55,CZE
2017,40,Denmark,BUTTER,02/10/2017,08/10/2017,495.27,DNK
2017,40,Germany,BUTTER,02/10/2017,08/10/2017,642,DEU
2017,40,Estonia,BUTTER,02/10/2017,08/10/2017,555.2,EST
2017,40,Ireland,BUTTER,02/10/2017,08/10/2017,664.18,IRL
2017,40,Spain,BUTTER,02/10/2017,08/10/2017,648.01,ESP
2017,40,France,BUTTER,02/10/2017,08/10/2017,668.1,FRA
2017,40,Italy,BUTTER,02/10/2017,08/10/2017,645,ITA
2017,40,Latvia,BUTTER,02/10/2017,08/10/2017,579,LVA
2017,40,Netherlands,BUTTER,02/10/2017,08/10/2017,649,NLD
2017,39,Belgium,BUTTER,25/09/2017,01/10/2017,665.88,BEL
2017,39,Czechia,BUTTER,25/09/2017,01/10/2017,610.38,CZE
2017,39,Denmark,BUTTER,25/09/2017,01/10/2017,495.36,DNK
2017,39,Germany,BUTTER,25/09/2017,01/10/2017,670,DEU
2017,39,Estonia,BUTTER,25/09/2017,01/10/2017,638.23,EST
2017,39,Ireland,BUTTER,25/09/2017,01/10/2017,616.96,IRL
2017,39,Spain,BUTTER,25/09/2017,01/10/2017,628.11,ESP
2017,39,France,BUTTER,25/09/2017,01/10/2017,682.3,FRA
2017,39,Italy,BUTTER,25/09/2017,01/10/2017,645,ITA
2017,39,Latvia,BUTTER,25/09/2017,01/10/2017,577,LVA
2017,39,Netherlands,BUTTER,25/09/2017,01/10/2017,669,NLD
2017,39,Portugal,BUTTER,25/09/2017,01/10/2017,639.42,PRT
2017,38,Belgium,BUTTER,18/09/2017,24/09/2017,679.04,BEL
2017,38,Czechia,BUTTER,18/09/2017,24/09/2017,606.03,CZE
2017,38,Denmark,BUTTER,18/09/2017,24/09/2017,495.36,DNK
2017,38,Germany,BUTTER,18/09/2017,24/09/2017,686,DEU
2017,38,Estonia,BUTTER,18/09/2017,24/09/2017,571.48,EST
2017,38,Ireland,BUTTER,18/09/2017,24/09/2017,616.96,IRL
2017,38,Spain,BUTTER,18/09/2017,24/09/2017,680.19,ESP
2017,38,France,BUTTER,18/09/2017,24/09/2017,718.8,FRA
2017,38,Italy,BUTTER,18/09/2017,24/09/2017,645,ITA
2017,38,Latvia,BUTTER,18/09/2017,24/09/2017,569,LVA
2017,38,Netherlands,BUTTER,18/09/2017,24/09/2017,694,NLD
2017,37,Belgium,BUTTER,11/09/2017,17/09/2017,673.67,BEL
2017,37,Czechia,BUTTER,11/09/2017,17/09/2017,597.56,CZE
2017,37,Denmark,BUTTER,11/09/2017,17/09/2017,495.41,DNK
2017,37,Germany,BUTTER,11/09/2017,17/09/2017,698,DEU
2017,37,Estonia,BUTTER,11/09/2017,17/09/2017,587.46,EST
2017,37,Ireland,BUTTER,11/09/2017,17/09/2017,616.96,IRL
2017,37,Spain,BUTTER,11/09/2017,17/09/2017,651.29,ESP
2017,37,France,BUTTER,11/09/2017,17/09/2017,718.2,FRA
2017,37,Italy,BUTTER,11/09/2017,17/09/2017,645,ITA
2017,37,Latvia,BUTTER,11/09/2017,17/09/2017,563,LVA
2017,37,Netherlands,BUTTER,11/09/2017,17/09/2017,698,NLD
2017,36,Belgium,BUTTER,04/09/2017,10/09/2017,677.73,BEL
2017,36,Czechia,BUTTER,04/09/2017,10/09/2017,578.22,CZE
2017,36,Denmark,BUTTER,04/09/2017,10/09/2017,495.51,DNK
2017,36,Germany,BUTTER,04/09/2017,10/09/2017,704,DEU
2017,36,Estonia,BUTTER,04/09/2017,10/09/2017,548.16,EST
2017,36,Ireland,BUTTER,04/09/2017,10/09/2017,616.96,IRL
2017,36,Spain,BUTTER,04/09/2017,10/09/2017,642.51,ESP
2017,36,France,BUTTER,04/09/2017,10/09/2017,727.1,FRA
2017,36,Italy,BUTTER,04/09/2017,10/09/2017,645,ITA
2017,36,Latvia,BUTTER,04/09/2017,10/09/2017,582,LVA
2017,36,Netherlands,BUTTER,04/09/2017,10/09/2017,697,NLD
2017,36,Portugal,BUTTER,04/09/2017,10/09/2017,551.15,PRT
2017,36,Slovakia,BUTTER,04/09/2017,10/09/2017,598.04,SVK
2017,35,Belgium,BUTTER,28/08/2017,03/09/2017,666.47,BEL
2017,35,Czechia,BUTTER,28/08/2017,03/09/2017,546.89,CZE
