Member State,Member State Code,Category,Year,Month,Thousand tonnes
France,FR,Total raw cow's milk delivered to dairies,2016,December,"2,043.88"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,January,43.06
France,FR,Total raw cow's milk delivered to dairies,2015,January,"2,202.11"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,February,38.31
France,FR,Total raw cow's milk delivered to dairies,2015,February,"2,006.00"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,March,42.14
France,FR,Total raw cow's milk delivered to dairies,2015,March,"2,243.93"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,April,42.03
France,FR,Total raw cow's milk delivered to dairies,2015,April,"2,263.40"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,May,38.75
France,FR,Total raw cow's milk delivered to dairies,2015,May,"2,300.44"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,June,37.56
France,FR,Total raw cow's milk delivered to dairies,2015,June,"2,125.91"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,July,33.51
France,FR,Total raw cow's milk delivered to dairies,2015,July,"2,030.89"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,August,28.55
France,FR,Total raw cow's milk delivered to dairies,2015,August,"1,972.15"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,September,30.68
France,FR,Total raw cow's milk delivered to dairies,2015,September,"1,938.19"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,October,35.39
France,FR,Total raw cow's milk delivered to dairies,2015,October,"2,067.03"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,November,32.51
France,FR,Total raw cow's milk delivered to dairies,2015,November,"2,034.02"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2015,December,44.50
France,FR,Total raw cow's milk delivered to dairies,2015,December,"2,190.84"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,January,42.12
France,FR,Total raw cow's milk delivered to dairies,2014,January,"2,232.74"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,February,38.18
France,FR,Total raw cow's milk delivered to dairies,2014,February,"2,055.54"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,March,40.27
France,FR,Total raw cow's milk delivered to dairies,2014,March,"2,315.85"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,April,40.31
France,FR,Total raw cow's milk delivered to dairies,2014,April,"2,285.80"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,May,40.77
France,FR,Total raw cow's milk delivered to dairies,2014,May,"2,284.95"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,June,34.11
France,FR,Total raw cow's milk delivered to dairies,2014,June,"2,083.36"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,July,36.11
France,FR,Total raw cow's milk delivered to dairies,2014,July,"2,032.05"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,August,30.18
France,FR,Total raw cow's milk delivered to dairies,2014,August,"1,972.41"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,September,32.66
France,FR,Total raw cow's milk delivered to dairies,2014,September,"1,910.75"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,October,33.36
France,FR,Total raw cow's milk delivered to dairies,2014,October,"2,005.27"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,November,32.54
France,FR,Total raw cow's milk delivered to dairies,2014,November,"1,991.97"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2014,December,44.60
France,FR,Total raw cow's milk delivered to dairies,2014,December,"2,137.82"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,January,39.36
France,FR,Total raw cow's milk delivered to dairies,2013,January,"2,108.94"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,February,35.64
France,FR,Total raw cow's milk delivered to dairies,2013,February,"1,927.80"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,March,37.27
France,FR,Total raw cow's milk delivered to dairies,2013,March,"2,124.86"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,April,38.02
France,FR,Total raw cow's milk delivered to dairies,2013,April,"2,093.30"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,May,38.83
France,FR,Total raw cow's milk delivered to dairies,2013,May,"2,171.24"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,June,30.00
France,FR,Total raw cow's milk delivered to dairies,2013,June,"1,973.22"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,July,31.04
France,FR,Total raw cow's milk delivered to dairies,2013,July,"1,912.53"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,August,25.78
France,FR,Total raw cow's milk delivered to dairies,2013,August,"1,853.11"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,September,26.50
France,FR,Total raw cow's milk delivered to dairies,2013,September,"1,785.19"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,October,33.57
France,FR,Total raw cow's milk delivered to dairies,2013,October,"1,958.31"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,November,30.19
France,FR,Total raw cow's milk delivered to dairies,2013,November,"1,954.95"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2013,December,40.39
France,FR,Total raw cow's milk delivered to dairies,2013,December,"2,125.49"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,January,43.78
France,FR,Total raw cow's milk delivered to dairies,2012,January,"2,212.01"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,February,39.88
France,FR,Total raw cow's milk delivered to dairies,2012,February,"2,058.59"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,March,41.35
France,FR,Total raw cow's milk delivered to dairies,2012,March,"2,267.87"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,April,37.82
France,FR,Total raw cow's milk delivered to dairies,2012,April,"2,243.17"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,May,37.76
France,FR,Total raw cow's milk delivered to dairies,2012,May,"2,258.60"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,June,33.08
France,FR,Total raw cow's milk delivered to dairies,2012,June,"2,046.06"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,July,30.80
France,FR,Total raw cow's milk delivered to dairies,2012,July,"1,946.26"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,August,28.08
France,FR,Total raw cow's milk delivered to dairies,2012,August,"1,859.45"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,September,26.14
France,FR,Total raw cow's milk delivered to dairies,2012,September,"1,769.61"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,October,32.72
France,FR,Total raw cow's milk delivered to dairies,2012,October,"1,898.68"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,November,32.36
France,FR,Total raw cow's milk delivered to dairies,2012,November,"1,915.53"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,December,36.81
France,FR,Total raw cow's milk delivered to dairies,2012,December,"2,060.12"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,January,42.01
France,FR,Total raw cow's milk delivered to dairies,2011,January,"2,152.36"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,February,36.79
France,FR,Total raw cow's milk delivered to dairies,2011,February,"1,979.94"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,March,41.69
France,FR,Total raw cow's milk delivered to dairies,2011,March,"2,234.01"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,April,38.85
France,FR,Total raw cow's milk delivered to dairies,2011,April,"2,216.49"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,May,36.86
France,FR,Total raw cow's milk delivered to dairies,2011,May,"2,188.72"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,June,34.85
France,FR,Total raw cow's milk delivered to dairies,2011,June,"1,966.00"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,July,32.40
France,FR,Total raw cow's milk delivered to dairies,2011,July,"1,976.97"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,August,30.94
France,FR,Total raw cow's milk delivered to dairies,2011,August,"1,928.33"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,September,30.57
France,FR,Total raw cow's milk delivered to dairies,2011,September,"1,894.34"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,October,31.31
France,FR,Total raw cow's milk delivered to dairies,2011,October,"1,976.97"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,November,33.89
France,FR,Total raw cow's milk delivered to dairies,2011,November,"1,984.62"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,December,38.94
France,FR,Total raw cow's milk delivered to dairies,2011,December,"2,132.24"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,January,37.97
France,FR,Total raw cow's milk delivered to dairies,2010,January,"2,009.54"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,February,36.32
France,FR,Total raw cow's milk delivered to dairies,2010,February,"1,861.19"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,March,38.39
France,FR,Total raw cow's milk delivered to dairies,2010,March,"2,075.81"
France,FR,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,April,38.61
France,FR,Total raw cow's milk delivered to dairies,2010,April,"2,098.20"
