,Year,State,Month,country_codes,Member State Code,Butter Price ,Butter Thousand tonnes
6087,2009,Portugal,2,PRT,PT,207.75,2.29
6088,2009,Slovakia,2,SVK,SK,344.43,0.76
6089,2009,Belgium,1,BEL,BE,217.6,6.61
6090,2009,Czechia,1,CZE,CZ,185.5,3.02
6091,2009,Denmark,1,DNK,DK,266.07,3.6
6092,2009,Germany,1,DEU,DE,219.24,45.76
6093,2009,Spain,1,ESP,ES,195.44,3.61
6094,2009,France,1,FRA,FR,215.0,44.3
6095,2009,Latvia,1,LVA,LV,214.69,0.57
6096,2009,Hungary,1,HUN,HU,231.22,0.75
6097,2009,Netherlands,1,NLD,NL,207.0,14.1
6098,2009,Poland,1,POL,PL,197.4,11.65
6099,2009,Portugal,1,PRT,PT,207.51,2.51
6100,2009,Slovakia,1,SVK,SK,206.95,0.79
6101,2009,Belgium,1,BEL,BE,218.7,6.61
6102,2009,Czechia,1,CZE,CZ,195.47,3.02
6103,2009,Denmark,1,DNK,DK,268.78,3.6
6104,2009,Germany,1,DEU,DE,222.4,45.76
6105,2009,Ireland,1,IRL,IE,203.44,3.83
6106,2009,Spain,1,ESP,ES,201.43,3.61
6107,2009,France,1,FRA,FR,215.0,44.3
6108,2009,Latvia,1,LVA,LV,210.66,0.57
6109,2009,Netherlands,1,NLD,NL,205.0,14.1
6110,2009,Poland,1,POL,PL,196.11,11.65
6111,2009,Portugal,1,PRT,PT,206.76,2.51
6112,2009,Slovakia,1,SVK,SK,298.72,0.79
6113,2009,Belgium,12,BEL,BE,221.2,9.52
6114,2009,Czechia,12,CZE,CZ,193.73,3.02
6115,2009,Denmark,12,DNK,DK,304.76,3.2
6116,2009,Germany,12,DEU,DE,231.9,39.28
6117,2009,Ireland,12,IRL,IE,203.44,4.96
6118,2009,Spain,12,ESP,ES,216.68,3.24
6119,2009,France,12,FRA,FR,215.0,39.82
6120,2009,Latvia,12,LVA,LV,225.72,0.44
6121,2009,Hungary,12,HUN,HU,359.03,0.76
6122,2009,Netherlands,12,NLD,NL,205.0,12.8
6123,2009,Poland,12,POL,PL,210.28,11.79
6124,2009,Portugal,12,PRT,PT,205.45,2.4
6125,2009,Slovakia,12,SVK,SK,331.53,0.7
6126,2009,Belgium,5,BEL,BE,223.0,7.37
6127,2009,Czechia,5,CZE,CZ,278.78,3.09
6128,2009,Denmark,5,DNK,DK,308.52,3.1
6129,2009,Germany,5,DEU,DE,220.08,37.94
6130,2009,Ireland,5,IRL,IE,203.44,15.62
6131,2009,Spain,5,ESP,ES,202.29,3.56
6132,2009,France,5,FRA,FR,215.0,36.19
6133,2009,Latvia,5,LVA,LV,215.6,0.5
6134,2009,Hungary,5,HUN,HU,367.51,0.61
6135,2009,Netherlands,5,NLD,NL,208.0,11.3
6136,2009,Poland,5,POL,PL,221.53,11.83
6137,2009,Portugal,5,PRT,PT,205.27,2.67
6138,2009,Slovakia,5,SVK,SK,314.71,0.71
6139,2009,Belgium,12,BEL,BE,228.6,9.52
6140,2009,Czechia,12,CZE,CZ,206.44,3.02
6141,2009,Denmark,12,DNK,DK,317.31,3.2
6142,2009,Germany,12,DEU,DE,230.4,39.28
6143,2009,Ireland,12,IRL,IE,203.44,4.96
6144,2009,Spain,12,ESP,ES,221.36,3.24
6145,2009,France,12,FRA,FR,215.0,39.82
6146,2009,Latvia,12,LVA,LV,318.29,0.44
6147,2009,Hungary,12,HUN,HU,246.03,0.76
6148,2009,Poland,12,POL,PL,220.53,11.79
6149,2009,Portugal,12,PRT,PT,205.11,2.4
6150,2009,Slovakia,12,SVK,SK,203.08,0.7
6151,2010,Belgium,12,BEL,BE,362.64,8.92
6152,2010,Czechia,12,CZE,CZ,374.43,2.44
6153,2010,Denmark,12,DNK,DK,367.08,2.4
6154,2010,Germany,12,DEU,DE,353.0,40.15
6155,2010,Ireland,12,IRL,IE,323.91,6.53
6156,2010,Spain,12,ESP,ES,289.81,3.04
6157,2010,France,12,FRA,FR,345.3,36.75
6158,2010,Latvia,12,LVA,LV,314.39,0.46
6159,2010,Netherlands,12,NLD,NL,360.0,11.1
6160,2010,Poland,12,POL,PL,348.21,12.18
6161,2010,Portugal,12,PRT,PT,356.34,2.25
6162,2010,Slovakia,12,SVK,SK,413.38,0.65
6163,2010,Belgium,12,BEL,BE,354.97,8.92
6164,2010,Czechia,12,CZE,CZ,343.49,2.44
6165,2010,Denmark,12,DNK,DK,367.17,2.4
6166,2010,Germany,12,DEU,DE,391.0,40.15
6167,2010,Ireland,12,IRL,IE,323.91,6.53
6168,2010,Spain,12,ESP,ES,295.13,3.04
6169,2010,France,12,FRA,FR,355.6,36.75
6170,2010,Latvia,12,LVA,LV,357.27,0.46
6171,2010,Netherlands,12,NLD,NL,360.0,11.1
6172,2010,Poland,12,POL,PL,344.42,12.18
6173,2010,Portugal,12,PRT,PT,346.6,2.25
6174,2010,Slovakia,12,SVK,SK,415.3,0.65
6175,2010,Belgium,12,BEL,BE,355.53,8.92
6176,2010,Czechia,12,CZE,CZ,350.72,2.44
6177,2010,Denmark,12,DNK,DK,367.15,2.4
6178,2010,Germany,12,DEU,DE,355.18,40.15
6179,2010,Ireland,12,IRL,IE,323.91,6.53
6180,2010,Spain,12,ESP,ES,293.88,3.04
6181,2010,France,12,FRA,FR,360.2,36.75
6182,2010,Latvia,12,LVA,LV,361.05,0.46
6183,2010,Hungary,12,HUN,HU,472.79,0.9
6184,2010,Netherlands,12,NLD,NL,360.0,11.1
6185,2010,Poland,12,POL,PL,349.52,12.18
6186,2010,Portugal,12,PRT,PT,341.2,2.25
6187,2010,Slovakia,12,SVK,SK,416.42,0.65
6188,2010,Belgium,6,BEL,BE,356.62,6.28
6189,2010,Czechia,6,CZE,CZ,373.45,1.99
6190,2010,Denmark,6,DNK,DK,367.05,2.8
6191,2010,Germany,6,DEU,DE,354.5,36.62
6192,2010,Spain,6,ESP,ES,294.46,3.4
6193,2010,France,6,FRA,FR,349.0,34.48
6194,2010,Latvia,6,LVA,LV,299.68,0.61
6195,2010,Netherlands,6,NLD,NL,360.0,9.4
6196,2010,Poland,6,POL,PL,336.97,11.15
6197,2010,Portugal,6,PRT,PT,345.56,2.48
6198,2010,Slovakia,6,SVK,SK,409.3,0.65
6199,2010,Belgium,11,BEL,BE,355.63,8.13
6200,2010,Czechia,11,CZE,CZ,378.3,2.2
6201,2010,Denmark,11,DNK,DK,367.09,2.9
6202,2010,Germany,11,DEU,DE,371.0,35.23
6203,2010,Ireland,11,IRL,IE,338.86,9.67
6204,2010,Spain,11,ESP,ES,293.94,2.7
6205,2010,France,11,FRA,FR,357.5,31.89
6206,2010,Latvia,11,LVA,LV,348.68,0.44
6207,2010,Netherlands,11,NLD,NL,361.0,7.3
6208,2010,Poland,11,POL,PL,334.01,10.29
6209,2010,Slovakia,11,SVK,SK,389.85,0.6
6210,2010,Belgium,11,BEL,BE,355.7,8.13
6211,2010,Czechia,11,CZE,CZ,339.65,2.2
6212,2010,Denmark,11,DNK,DK,367.0,2.9
6213,2010,Germany,11,DEU,DE,372.0,35.23
6214,2010,Ireland,11,IRL,IE,338.86,9.67
6215,2010,Spain,11,ESP,ES,298.38,2.7
6216,2010,France,11,FRA,FR,359.8,31.89
6217,2010,Latvia,11,LVA,LV,340.32,0.44
6218,2010,Netherlands,11,NLD,NL,363.0,7.3
6219,2010,Poland,11,POL,PL,341.76,10.29
6220,2010,Portugal,11,PRT,PT,343.38,2.03
6221,2010,Slovakia,11,SVK,SK,414.86,0.6
6222,2010,Belgium,11,BEL,BE,354.57,8.13
6223,2010,Czechia,11,CZE,CZ,348.7,2.2
6224,2010,Denmark,11,DNK,DK,367.01,2.9
6225,2010,Germany,11,DEU,DE,374.39,35.23
6226,2010,Ireland,11,IRL,IE,338.86,9.67
6227,2010,Spain,11,ESP,ES,294.05,2.7
6228,2010,France,11,FRA,FR,357.3,31.89
6229,2010,Latvia,11,LVA,LV,348.44,0.44
6230,2010,Netherlands,11,NLD,NL,367.0,7.3
6231,2010,Poland,11,POL,PL,344.92,10.29
6232,2010,Slovakia,11,SVK,SK,408.61,0.6
6233,2010,Belgium,8,BEL,BE,356.27,6.14
6234,2010,Czechia,8,CZE,CZ,350.96,2.46
6235,2010,Denmark,8,DNK,DK,367.06,2.5
6236,2010,Germany,8,DEU,DE,375.21,35.07
6237,2010,Ireland,8,IRL,IE,338.86,15.01
6238,2010,Spain,8,ESP,ES,295.84,3.31
6239,2010,France,8,FRA,FR,356.3,26.51
6240,2010,Italy,8,ITA,IT,350.0,7.68
6241,2010,Latvia,8,LVA,LV,325.24,0.6
6242,2010,Netherlands,8,NLD,NL,369.0,11.3
6243,2010,Poland,8,POL,PL,347.4,11.84
6244,2010,Slovakia,8,SVK,SK,405.73,0.61
6245,2010,Belgium,1,BEL,BE,356.34,6.86
6246,2010,Czechia,1,CZE,CZ,371.99,2.52
6247,2010,Denmark,1,DNK,DK,366.99,2.9
6248,2010,Germany,1,DEU,DE,369.92,40.42
6249,2010,Ireland,1,IRL,IE,338.86,3.42
6250,2010,Ireland,1,IRL,IE,323.91,3.42
6251,2010,Spain,1,ESP,ES,298.62,3.45
6252,2010,France,1,FRA,FR,347.0,37.97
6253,2010,Italy,1,ITA,IT,350.0,7.77
6254,2010,Latvia,1,LVA,LV,368.4,0.76
6255,2010,Netherlands,1,NLD,NL,372.0,14.6
6256,2010,Poland,1,POL,PL,353.94,11.49
6257,2010,Slovakia,1,SVK,SK,422.58,0.66
6258,2010,Belgium,10,BEL,BE,354.5,6.02
6259,2010,Czechia,10,CZE,CZ,356.2,2.33
6260,2010,Denmark,10,DNK,DK,366.88,2.7
6261,2010,Germany,10,DEU,DE,378.15,34.55
6262,2010,Ireland,10,IRL,IE,338.86,11.74
6263,2010,Spain,10,ESP,ES,295.31,3.05
6264,2010,France,10,FRA,FR,359.0,30.9
6265,2010,Latvia,10,LVA,LV,343.49,0.46
6266,2010,Netherlands,10,NLD,NL,375.0,8.1
6267,2010,Poland,10,POL,PL,350.13,12.58
6268,2010,Portugal,10,PRT,PT,361.91,2.04
6269,2010,Slovakia,10,SVK,SK,409.69,0.69
6270,2010,Belgium,10,BEL,BE,359.54,6.02
6271,2010,Czechia,10,CZE,CZ,364.76,2.33
6272,2010,Denmark,10,DNK,DK,366.87,2.7
6273,2010,Germany,10,DEU,DE,378.59,34.55
6274,2010,Ireland,10,IRL,IE,338.94,11.74
6275,2010,Spain,10,ESP,ES,298.19,3.05
6276,2010,France,10,FRA,FR,369.0,30.9
6277,2010,Italy,10,ITA,IT,350.0,8.44
6278,2010,Latvia,10,LVA,LV,351.2,0.46
6279,2010,Netherlands,10,NLD,NL,377.0,8.1
6280,2010,Poland,10,POL,PL,354.71,12.58
6281,2010,Slovakia,10,SVK,SK,414.73,0.69
6282,2010,Belgium,11,BEL,BE,362.18,8.13
6283,2010,Czechia,11,CZE,CZ,358.89,2.2
6284,2010,Denmark,11,DNK,DK,366.92,2.9
6285,2010,Germany,11,DEU,DE,382.52,35.23
6286,2010,Ireland,11,IRL,IE,338.94,9.67
6287,2010,Spain,11,ESP,ES,298.0,2.7
6288,2010,France,11,FRA,FR,356.0,31.89
6289,2010,Latvia,11,LVA,LV,338.58,0.44
6290,2010,Netherlands,11,NLD,NL,377.0,7.3
6291,2010,Poland,11,POL,PL,359.43,10.29
6292,2010,Slovakia,11,SVK,SK,413.82,0.6
6293,2010,Belgium,4,BEL,BE,364.0,5.73
6294,2010,Czechia,4,CZE,CZ,356.99,2.04
6295,2010,Denmark,4,DNK,DK,367.01,3.1
6296,2010,Germany,4,DEU,DE,378.71,42.55
6297,2010,Ireland,4,IRL,IE,338.94,13.2
6298,2010,Spain,4,ESP,ES,293.56,2.85
6299,2010,France,4,FRA,FR,360.0,38.61
6300,2010,Latvia,4,LVA,LV,348.37,0.57
6301,2010,Netherlands,4,NLD,NL,379.0,13.2
6302,2010,Poland,4,POL,PL,362.57,11.61
6303,2010,Slovakia,4,SVK,SK,397.9,0.62
6304,2010,Belgium,9,BEL,BE,363.44,5.96
6305,2010,Czechia,9,CZE,CZ,393.7,2.24
6306,2010,Denmark,9,DNK,DK,367.17,2.3
6307,2010,Germany,9,DEU,DE,380.41,33.49
6308,2010,Ireland,9,IRL,IE,338.94,13.45
6309,2010,Spain,9,ESP,ES,296.88,2.76
6310,2010,France,9,FRA,FR,345.0,30.14
6311,2010,Latvia,9,LVA,LV,336.24,0.7
6312,2010,Netherlands,9,NLD,NL,379.0,9.7
6313,2010,Poland,9,POL,PL,362.81,12.27
6314,2010,Portugal,9,PRT,PT,353.65,1.92
6315,2010,Slovakia,9,SVK,SK,412.74,0.65
6316,2010,Belgium,9,BEL,BE,361.31,5.96
6317,2010,Denmark,9,DNK,DK,367.29,2.3
6318,2010,Germany,9,DEU,DE,380.05,33.49
6319,2010,Ireland,9,IRL,IE,338.94,13.45
6320,2010,Spain,9,ESP,ES,294.03,2.76
6321,2010,France,9,FRA,FR,352.0,30.14
6322,2010,Latvia,9,LVA,LV,322.6,0.7
6323,2010,Netherlands,9,NLD,NL,379.0,9.7
6324,2010,Poland,9,POL,PL,366.78,12.27
6325,2010,Slovakia,9,SVK,SK,419.54,0.65
6326,2010,Belgium,9,BEL,BE,362.26,5.96
6327,2010,Czechia,9,CZE,CZ,392.41,2.24
6328,2010,Denmark,9,DNK,DK,367.43,2.3
6329,2010,Germany,9,DEU,DE,362.55,33.49
6330,2010,Ireland,9,IRL,IE,338.94,13.45
6331,2010,Spain,9,ESP,ES,292.42,2.76
6332,2010,France,9,FRA,FR,351.0,30.14
6333,2010,Latvia,9,LVA,LV,324.94,0.7
6334,2010,Netherlands,9,NLD,NL,376.0,9.7
6335,2010,Poland,9,POL,PL,366.28,12.27
6336,2010,Slovakia,9,SVK,SK,385.73,0.65
6337,2010,Belgium,6,BEL,BE,363.25,6.28
6338,2010,Czechia,6,CZE,CZ,391.49,1.99
6339,2010,Denmark,6,DNK,DK,367.47,2.8
6340,2010,Germany,6,DEU,DE,379.14,36.62
6341,2010,Ireland,6,IRL,IE,338.94,17.16
6342,2010,Spain,6,ESP,ES,292.61,3.4
6343,2010,France,6,FRA,FR,336.0,34.48
6344,2010,Latvia,6,LVA,LV,323.97,0.61
6345,2010,Netherlands,6,NLD,NL,376.0,9.4
6346,2010,Poland,6,POL,PL,354.08,11.15
6347,2010,Slovakia,6,SVK,SK,396.66,0.65
6348,2010,Czechia,8,CZE,CZ,354.31,2.46
6349,2010,Denmark,8,DNK,DK,367.47,2.5
6350,2010,Germany,8,DEU,DE,366.74,35.07
6351,2010,Ireland,8,IRL,IE,338.77,15.01
6352,2010,Spain,8,ESP,ES,290.71,3.31
6353,2010,France,8,FRA,FR,346.0,26.51
6354,2010,Italy,8,ITA,IT,345.0,7.68
6355,2010,Latvia,8,LVA,LV,321.26,0.6
6356,2010,Netherlands,8,NLD,NL,376.0,11.3
6357,2010,Poland,8,POL,PL,350.38,11.84
6358,2010,Slovakia,8,SVK,SK,407.5,0.61
6359,2010,Czechia,8,CZE,CZ,324.84,2.46
6360,2010,Denmark,8,DNK,DK,367.32,2.5
6361,2010,Germany,8,DEU,DE,367.24,35.07
6362,2010,Ireland,8,IRL,IE,338.77,15.01
6363,2010,Spain,8,ESP,ES,292.34,3.31
6364,2010,France,8,FRA,FR,360.0,26.51
6365,2010,Italy,8,ITA,IT,340.0,7.68
6366,2010,Latvia,8,LVA,LV,346.92,0.6
6367,2010,Poland,8,POL,PL,350.62,11.84
6368,2010,Portugal,8,PRT,PT,350.06,2.01
6369,2010,Slovakia,8,SVK,SK,382.46,0.61
6370,2010,Belgium,8,BEL,BE,356.87,6.14
6371,2010,Czechia,8,CZE,CZ,361.25,2.46
6372,2010,Denmark,8,DNK,DK,367.24,2.5
6373,2010,Germany,8,DEU,DE,392.49,35.07
6374,2010,Ireland,8,IRL,IE,338.77,15.01
6375,2010,Spain,8,ESP,ES,289.02,3.31
6376,2010,France,8,FRA,FR,349.0,26.51
6377,2010,Italy,8,ITA,IT,340.0,7.68
6378,2010,Latvia,8,LVA,LV,347.09,0.6
6379,2010,Netherlands,8,NLD,NL,374.0,11.3
6380,2010,Poland,8,POL,PL,349.6,11.84
6381,2010,Portugal,8,PRT,PT,363.24,2.01
6382,2010,Slovakia,8,SVK,SK,394.03,0.61
6383,2010,Belgium,9,BEL,BE,360.01,5.96
6384,2010,Czechia,9,CZE,CZ,348.43,2.24
6385,2010,Germany,9,DEU,DE,382.18,33.49
6386,2010,Ireland,9,IRL,IE,358.88,13.45
6387,2010,Spain,9,ESP,ES,296.02,2.76
6388,2010,France,9,FRA,FR,363.0,30.14
6389,2010,Latvia,9,LVA,LV,341.97,0.7
6390,2010,Netherlands,9,NLD,NL,374.0,9.7
6391,2010,Poland,9,POL,PL,349.56,12.27
6392,2010,Portugal,9,PRT,PT,351.83,1.92
6393,2010,Slovakia,9,SVK,SK,409.46,0.65
6394,2010,Belgium,2,BEL,BE,361.64,8.69
6395,2010,Czechia,2,CZE,CZ,392.37,2.25
6396,2010,Denmark,2,DNK,DK,367.2,2.6
6397,2010,Germany,2,DEU,DE,390.49,36.74
6398,2010,Ireland,2,IRL,IE,338.94,5.78
6399,2010,Spain,2,ESP,ES,296.99,2.86
6400,2010,France,2,FRA,FR,363.0,36.32
6401,2010,Latvia,2,LVA,LV,330.0,0.46
6402,2010,Netherlands,2,NLD,NL,378.0,13.2
6403,2010,Poland,2,POL,PL,344.58,10.02
6404,2010,Portugal,2,PRT,PT,356.68,2.24
6405,2010,Slovakia,2,SVK,SK,369.48,0.56
6406,2010,Belgium,7,BEL,BE,361.54,6.46
6407,2010,Czechia,7,CZE,CZ,325.71,2.1
6408,2010,Denmark,7,DNK,DK,367.17,3.0
6409,2010,Germany,7,DEU,DE,390.4,34.63
6410,2010,Ireland,7,IRL,IE,338.94,16.27
6411,2010,Spain,7,ESP,ES,294.4,3.64
6412,2010,France,7,FRA,FR,363.0,28.41
6413,2010,Latvia,7,LVA,LV,317.48,0.45
6414,2010,Hungary,7,HUN,HU,428.02,0.8
6415,2010,Netherlands,7,NLD,NL,378.0,9.3
6416,2010,Poland,7,POL,PL,345.35,11.42
6417,2010,Portugal,7,PRT,PT,371.29,1.42
6418,2010,Slovakia,7,SVK,SK,367.24,0.59
6419,2010,Belgium,7,BEL,BE,365.1,6.46
6420,2010,Czechia,7,CZE,CZ,350.85,2.1
6421,2010,Denmark,7,DNK,DK,367.15,3.0
6422,2010,Germany,7,DEU,DE,385.39,34.63
6423,2010,Ireland,7,IRL,IE,338.94,16.27
6424,2010,Spain,7,ESP,ES,292.49,3.64
6425,2010,France,7,FRA,FR,363.0,28.41
6426,2010,Latvia,7,LVA,LV,328.02,0.45
6427,2010,Hungary,7,HUN,HU,384.32,0.8
6428,2010,Netherlands,7,NLD,NL,378.0,9.3
6429,2010,Poland,7,POL,PL,341.5,11.42
6430,2010,Portugal,7,PRT,PT,368.54,1.42
6431,2010,Slovakia,7,SVK,SK,396.24,0.59
6432,2010,Belgium,12,BEL,BE,373.7,8.92
6433,2010,Czechia,12,CZE,CZ,395.76,2.44
6434,2010,Denmark,12,DNK,DK,367.12,2.4
6435,2010,Germany,12,DEU,DE,384.63,40.15
6436,2010,Ireland,12,IRL,IE,358.88,6.53
6437,2010,Spain,12,ESP,ES,292.4,3.04
6438,2010,France,12,FRA,FR,363.0,36.75
6439,2010,Latvia,12,LVA,LV,333.0,0.46
6440,2010,Hungary,12,HUN,HU,410.19,0.9
6441,2010,Poland,12,POL,PL,349.2,12.18
6442,2010,Portugal,12,PRT,PT,366.61,2.25
6443,2010,Slovakia,12,SVK,SK,401.88,0.65
6444,2010,Belgium,5,BEL,BE,369.9,6.42
6445,2010,Czechia,5,CZE,CZ,343.25,2.08
6446,2010,Denmark,5,DNK,DK,303.22,3.1
6447,2010,Germany,5,DEU,DE,385.79,39.47
6448,2010,Ireland,5,IRL,IE,338.77,15.32
6449,2010,Spain,5,ESP,ES,281.77,3.76
6450,2010,France,5,FRA,FR,360.0,36.67
6451,2010,Latvia,5,LVA,LV,322.76,0.47
6452,2010,Hungary,5,HUN,HU,430.9,0.8
6453,2010,Netherlands,5,NLD,NL,378.0,11.9
6454,2010,Poland,5,POL,PL,339.52,12.26
6455,2010,Portugal,5,PRT,PT,369.65,2.58
6456,2010,Slovakia,5,SVK,SK,383.15,0.7
6457,2010,Belgium,6,BEL,BE,367.7,6.28
6458,2010,Czechia,6,CZE,CZ,338.71,1.99
6459,2010,Denmark,6,DNK,DK,303.45,2.8
6460,2010,Germany,6,DEU,DE,384.91,36.62
6461,2010,Ireland,6,IRL,IE,328.89,17.16
6462,2010,Spain,6,ESP,ES,277.04,3.4
6463,2010,France,6,FRA,FR,356.0,34.48
6464,2010,Latvia,6,LVA,LV,318.97,0.61
6465,2010,Hungary,6,HUN,HU,426.66,0.85
6466,2010,Netherlands,6,NLD,NL,378.0,9.4
6467,2010,Poland,6,POL,PL,322.78,11.15
6468,2010,Portugal,6,PRT,PT,363.92,2.48
6469,2010,Slovakia,6,SVK,SK,403.64,0.65
6470,2010,Belgium,6,BEL,BE,368.4,6.28
6471,2010,Czechia,6,CZE,CZ,359.77,1.99
6472,2010,Denmark,6,DNK,DK,303.67,2.8
6473,2010,Germany,6,DEU,DE,388.46,36.62
6474,2010,Ireland,6,IRL,IE,328.89,17.16
6475,2010,Spain,6,ESP,ES,261.76,3.4
6476,2010,France,6,FRA,FR,353.0,34.48
6477,2010,Latvia,6,LVA,LV,324.02,0.61
6478,2010,Hungary,6,HUN,HU,400.56,0.85
6479,2010,Netherlands,6,NLD,NL,378.0,9.4
6480,2010,Poland,6,POL,PL,332.76,11.15
6481,2010,Portugal,6,PRT,PT,357.78,2.48
6482,2010,Slovakia,6,SVK,SK,392.37,0.65
6483,2010,Belgium,6,BEL,BE,355.8,6.28
6484,2010,Czechia,6,CZE,CZ,355.4,1.99
6485,2010,Germany,6,DEU,DE,383.15,36.62
6486,2010,Ireland,6,IRL,IE,328.89,17.16
6487,2010,Spain,6,ESP,ES,267.11,3.4
6488,2010,France,6,FRA,FR,348.0,34.48
6489,2010,Latvia,6,LVA,LV,332.79,0.61
6490,2010,Hungary,6,HUN,HU,436.0,0.85
6491,2010,Netherlands,6,NLD,NL,376.0,9.4
6492,2010,Poland,6,POL,PL,331.23,11.15
6493,2010,Portugal,6,PRT,PT,353.38,2.48
6494,2010,Slovakia,6,SVK,SK,378.78,0.65
6495,2010,Belgium,7,BEL,BE,360.9,6.46
6496,2010,Czechia,7,CZE,CZ,338.41,2.1
6497,2010,Denmark,7,DNK,DK,303.81,3.0
6498,2010,Germany,7,DEU,DE,376.59,34.63
6499,2010,Ireland,7,IRL,IE,328.89,16.27
6500,2010,Spain,7,ESP,ES,269.75,3.64
6501,2010,France,7,FRA,FR,343.0,28.41
6502,2010,Latvia,7,LVA,LV,329.23,0.45
6503,2010,Hungary,7,HUN,HU,431.41,0.8
6504,2010,Netherlands,7,NLD,NL,370.0,9.3
6505,2010,Poland,7,POL,PL,317.27,11.42
6506,2010,Portugal,7,PRT,PT,341.5,1.42
6507,2010,Slovakia,7,SVK,SK,384.72,0.59
6508,2010,Belgium,5,BEL,BE,357.2,6.42
6509,2010,Czechia,5,CZE,CZ,307.04,2.08
6510,2010,Denmark,5,DNK,DK,303.76,3.1
6511,2010,Germany,5,DEU,DE,377.97,39.47
6512,2010,Ireland,5,IRL,IE,328.89,15.32
6513,2010,Spain,5,ESP,ES,273.16,3.76
6514,2010,France,5,FRA,FR,338.0,36.67
6515,2010,Latvia,5,LVA,LV,314.31,0.47
6516,2010,Hungary,5,HUN,HU,387.19,0.8
6517,2010,Netherlands,5,NLD,NL,370.0,11.9
6518,2010,Poland,5,POL,PL,312.51,12.26
6519,2010,Portugal,5,PRT,PT,337.27,2.58
6520,2010,Slovakia,5,SVK,SK,361.18,0.7
6521,2010,Belgium,5,BEL,BE,348.8,6.42
6522,2010,Czechia,5,CZE,CZ,359.84,2.08
6523,2010,Denmark,5,DNK,DK,303.72,3.1
6524,2010,Germany,5,DEU,DE,375.79,39.47
6525,2010,Ireland,5,IRL,IE,313.94,15.32
6526,2010,Spain,5,ESP,ES,324.86,3.76
6527,2010,France,5,FRA,FR,328.0,36.67
6528,2010,Latvia,5,LVA,LV,317.37,0.47
6529,2010,Hungary,5,HUN,HU,440.15,0.8
6530,2010,Poland,5,POL,PL,316.17,12.26
6531,2010,Portugal,5,PRT,PT,324.68,2.58
6532,2010,Slovakia,5,SVK,SK,372.25,0.7
6533,2010,Belgium,5,BEL,BE,352.3,6.42
6534,2010,Czechia,5,CZE,CZ,345.19,2.08
6535,2010,Denmark,5,DNK,DK,303.72,3.1
6536,2010,Germany,5,DEU,DE,374.15,39.47
6537,2010,Ireland,5,IRL,IE,313.94,15.32
6538,2010,Spain,5,ESP,ES,274.93,3.76
6539,2010,France,5,FRA,FR,328.0,36.67
6540,2010,Latvia,5,LVA,LV,290.01,0.47
6541,2010,Hungary,5,HUN,HU,436.61,0.8
6542,2010,Netherlands,5,NLD,NL,370.0,11.9
6543,2010,Poland,5,POL,PL,310.53,12.26
6544,2010,Portugal,5,PRT,PT,321.91,2.58
6545,2010,Slovakia,5,SVK,SK,360.53,0.7
6546,2010,Belgium,10,BEL,BE,353.4,6.02
6547,2010,Czechia,10,CZE,CZ,308.93,2.33
6548,2010,Denmark,10,DNK,DK,303.72,2.7
6549,2010,Germany,10,DEU,DE,343.44,34.55
6550,2010,Ireland,10,IRL,IE,313.94,11.74
6551,2010,Spain,10,ESP,ES,261.99,3.05
6552,2010,France,10,FRA,FR,320.0,30.9
6553,2010,Latvia,10,LVA,LV,291.24,0.46
6554,2010,Hungary,10,HUN,HU,442.99,0.88
6555,2010,Netherlands,10,NLD,NL,360.0,8.1
6556,2010,Poland,10,POL,PL,307.42,12.58
6557,2010,Portugal,10,PRT,PT,314.84,2.04
6558,2010,Slovakia,10,SVK,SK,327.99,0.69
6559,2010,Belgium,3,BEL,BE,341.1,5.76
6560,2010,Czechia,3,CZE,CZ,313.31,2.77
6561,2010,Denmark,3,DNK,DK,303.64,3.9
6562,2010,Germany,3,DEU,DE,337.58,40.32
6563,2010,Ireland,3,IRL,IE,313.94,10.28
6564,2010,Spain,3,ESP,ES,261.63,2.92
6565,2010,France,3,FRA,FR,309.0,38.39
6566,2010,Italy,3,ITA,IT,300.0,8.49
6567,2010,Latvia,3,LVA,LV,268.69,0.46
6568,2010,Hungary,3,HUN,HU,443.29,1.02
6569,2010,Netherlands,3,NLD,NL,345.0,14.3
6570,2010,Poland,3,POL,PL,292.88,11.61
6571,2010,Portugal,3,PRT,PT,296.7,2.56
6572,2010,Slovakia,3,SVK,SK,361.93,0.62
6573,2010,Belgium,4,BEL,BE,334.8,5.73
6574,2010,Czechia,4,CZE,CZ,295.02,2.04
6575,2010,Denmark,4,DNK,DK,303.67,3.1
6576,2010,Germany,4,DEU,DE,316.93,42.55
6577,2010,Ireland,4,IRL,IE,289.03,13.2
6578,2010,Spain,4,ESP,ES,261.46,2.85
6579,2010,France,4,FRA,FR,300.0,38.61
6580,2010,Italy,4,ITA,IT,290.0,8.05
6581,2010,Latvia,4,LVA,LV,273.02,0.57
6582,2010,Hungary,4,HUN,HU,388.19,0.92
6583,2010,Poland,4,POL,PL,290.52,11.61
6584,2010,Portugal,4,PRT,PT,284.49,2.61
6585,2010,Slovakia,4,SVK,SK,405.68,0.62
6586,2010,Belgium,4,BEL,BE,320.3,5.73
6587,2010,Czechia,4,CZE,CZ,292.52,2.04
6588,2010,Denmark,4,DNK,DK,303.67,3.1
6589,2010,Germany,4,DEU,DE,323.35,42.55
6590,2010,Ireland,4,IRL,IE,289.03,13.2
