Year,Week,Member State,Product,Begin Date,End Date,Price (�/100kg)
2017,27,Italy,BUTTER,03/07/2017,09/07/2017,576
2017,27,Netherlands,BUTTER,03/07/2017,09/07/2017,614
2017,27,Poland,BUTTER,03/07/2017,09/07/2017,498.12
2017,27,Portugal,BUTTER,03/07/2017,09/07/2017,525.75
2017,27,Slovakia,BUTTER,03/07/2017,09/07/2017,522.92
2017,26,Belgium,BUTTER,26/06/2017,02/07/2017,593.31
2017,26,Czechia,BUTTER,26/06/2017,02/07/2017,441.02
2017,26,Germany,BUTTER,26/06/2017,02/07/2017,625
2017,26,Estonia,BUTTER,26/06/2017,02/07/2017,596.28
2017,26,Ireland,BUTTER,26/06/2017,02/07/2017,438.61
2017,26,Spain,BUTTER,26/06/2017,02/07/2017,454.06
2017,26,France,BUTTER,26/06/2017,02/07/2017,579.5
2017,26,Croatia,BUTTER,26/06/2017,02/07/2017,417.56
2017,26,Italy,BUTTER,26/06/2017,02/07/2017,554
2017,26,Latvia,BUTTER,26/06/2017,02/07/2017,479
2017,26,Netherlands,BUTTER,26/06/2017,02/07/2017,614
2017,26,Poland,BUTTER,26/06/2017,02/07/2017,498.72
2017,26,Slovakia,BUTTER,26/06/2017,02/07/2017,478.7
2017,25,Belgium,BUTTER,19/06/2017,25/06/2017,575.67
2017,25,Czechia,BUTTER,19/06/2017,25/06/2017,449.97
2017,25,Germany,BUTTER,19/06/2017,25/06/2017,619
2017,25,Estonia,BUTTER,19/06/2017,25/06/2017,476.82
2017,25,Ireland,BUTTER,19/06/2017,25/06/2017,438.61
2017,25,France,BUTTER,19/06/2017,25/06/2017,503.7
2017,25,Croatia,BUTTER,19/06/2017,25/06/2017,435.31
2017,25,Italy,BUTTER,19/06/2017,25/06/2017,554
2017,25,Latvia,BUTTER,19/06/2017,25/06/2017,479
2017,25,Netherlands,BUTTER,19/06/2017,25/06/2017,610
2017,25,Poland,BUTTER,19/06/2017,25/06/2017,485.94
2017,25,Slovakia,BUTTER,19/06/2017,25/06/2017,476.55
2017,24,Belgium,BUTTER,12/06/2017,18/06/2017,557.11
2017,24,Czechia,BUTTER,12/06/2017,18/06/2017,440.52
2017,24,Germany,BUTTER,12/06/2017,18/06/2017,580
2017,24,Ireland,BUTTER,12/06/2017,18/06/2017,438.61
2017,24,France,BUTTER,12/06/2017,18/06/2017,488.6
2017,24,Croatia,BUTTER,12/06/2017,18/06/2017,441.16
2017,24,Italy,BUTTER,12/06/2017,18/06/2017,525
2017,24,Latvia,BUTTER,12/06/2017,18/06/2017,481
2017,24,Netherlands,BUTTER,12/06/2017,18/06/2017,575
2017,24,Poland,BUTTER,12/06/2017,18/06/2017,476.22
2017,24,Portugal,BUTTER,12/06/2017,18/06/2017,454.46
2017,24,Slovakia,BUTTER,12/06/2017,18/06/2017,492.65
2017,23,Belgium,BUTTER,05/06/2017,11/06/2017,538.34
2017,23,Czechia,BUTTER,05/06/2017,11/06/2017,443.11
2017,23,Germany,BUTTER,05/06/2017,11/06/2017,577
2017,23,Estonia,BUTTER,05/06/2017,11/06/2017,458.12
2017,23,Ireland,BUTTER,05/06/2017,11/06/2017,438.61
2017,23,France,BUTTER,05/06/2017,11/06/2017,490
2017,23,Croatia,BUTTER,05/06/2017,11/06/2017,450.95
2017,23,Latvia,BUTTER,05/06/2017,11/06/2017,446
2017,23,Netherlands,BUTTER,05/06/2017,11/06/2017,560
2017,23,Poland,BUTTER,05/06/2017,11/06/2017,466.87
2017,23,Portugal,BUTTER,05/06/2017,11/06/2017,438.8
2017,23,Slovakia,BUTTER,05/06/2017,11/06/2017,492.74
2017,22,Belgium,BUTTER,29/05/2017,04/06/2017,517.91
2017,22,Czechia,BUTTER,29/05/2017,04/06/2017,417.22
2017,22,Germany,BUTTER,29/05/2017,04/06/2017,558
2017,22,Estonia,BUTTER,29/05/2017,04/06/2017,551.39
2017,22,Ireland,BUTTER,29/05/2017,04/06/2017,438.61
2017,22,France,BUTTER,29/05/2017,04/06/2017,476.1
2017,22,Croatia,BUTTER,29/05/2017,04/06/2017,420.89
2017,22,Italy,BUTTER,29/05/2017,04/06/2017,512
2017,22,Latvia,BUTTER,29/05/2017,04/06/2017,462
2017,22,Netherlands,BUTTER,29/05/2017,04/06/2017,545
2017,22,Poland,BUTTER,29/05/2017,04/06/2017,471.59
2017,22,Slovakia,BUTTER,29/05/2017,04/06/2017,474.51
2017,21,Belgium,BUTTER,22/05/2017,28/05/2017,503.93
2017,21,Czechia,BUTTER,22/05/2017,28/05/2017,427.84
2017,21,Denmark,BUTTER,22/05/2017,28/05/2017,450.69
2017,21,Germany,BUTTER,22/05/2017,28/05/2017,548
2017,21,Ireland,BUTTER,22/05/2017,28/05/2017,405.72
2017,21,France,BUTTER,22/05/2017,28/05/2017,490.6
2017,21,Croatia,BUTTER,22/05/2017,28/05/2017,428.99
2017,21,Italy,BUTTER,22/05/2017,28/05/2017,471
2017,21,Latvia,BUTTER,22/05/2017,28/05/2017,453
2017,21,Netherlands,BUTTER,22/05/2017,28/05/2017,537
2017,21,Poland,BUTTER,22/05/2017,28/05/2017,444.46
2017,21,Portugal,BUTTER,22/05/2017,28/05/2017,434.08
2017,21,Slovakia,BUTTER,22/05/2017,28/05/2017,464.97
2017,20,Belgium,BUTTER,15/05/2017,21/05/2017,483.01
2017,20,Czechia,BUTTER,15/05/2017,21/05/2017,400.65
2017,20,Denmark,BUTTER,15/05/2017,21/05/2017,450.78
2017,20,Germany,BUTTER,15/05/2017,21/05/2017,518
2017,20,Estonia,BUTTER,15/05/2017,21/05/2017,436.15
2017,20,Ireland,BUTTER,15/05/2017,21/05/2017,405.72
2017,20,France,BUTTER,15/05/2017,21/05/2017,487.3
2017,20,Croatia,BUTTER,15/05/2017,21/05/2017,425.25
2017,20,Italy,BUTTER,15/05/2017,21/05/2017,452
2017,20,Latvia,BUTTER,15/05/2017,21/05/2017,435
2017,20,Netherlands,BUTTER,15/05/2017,21/05/2017,507
2017,20,Poland,BUTTER,15/05/2017,21/05/2017,429.83
2017,20,Slovakia,BUTTER,15/05/2017,21/05/2017,457.81
2017,19,Belgium,BUTTER,08/05/2017,14/05/2017,465.84
2017,19,Czechia,BUTTER,08/05/2017,14/05/2017,401.76
2017,19,Denmark,BUTTER,08/05/2017,14/05/2017,450.84
2017,19,Germany,BUTTER,08/05/2017,14/05/2017,473
2017,19,Estonia,BUTTER,08/05/2017,14/05/2017,446.29
2017,19,Ireland,BUTTER,08/05/2017,14/05/2017,405.72
2017,19,France,BUTTER,08/05/2017,14/05/2017,470
2017,19,Croatia,BUTTER,08/05/2017,14/05/2017,421.7
2017,19,Italy,BUTTER,08/05/2017,14/05/2017,427
2017,19,Latvia,BUTTER,08/05/2017,14/05/2017,431
2017,19,Netherlands,BUTTER,08/05/2017,14/05/2017,472
2017,19,Poland,BUTTER,08/05/2017,14/05/2017,416.29
2017,19,Portugal,BUTTER,08/05/2017,14/05/2017,412.64
2017,19,Slovakia,BUTTER,08/05/2017,14/05/2017,448.56
2017,18,Belgium,BUTTER,01/05/2017,07/05/2017,451.19
2017,18,Czechia,BUTTER,01/05/2017,07/05/2017,405.96
2017,18,Germany,BUTTER,01/05/2017,07/05/2017,462
2017,18,Estonia,BUTTER,01/05/2017,07/05/2017,428.41
2017,18,Ireland,BUTTER,01/05/2017,07/05/2017,405.72
2017,18,France,BUTTER,01/05/2017,07/05/2017,453.4
2017,18,Croatia,BUTTER,01/05/2017,07/05/2017,444.17
2017,18,Italy,BUTTER,01/05/2017,07/05/2017,427
2017,18,Latvia,BUTTER,01/05/2017,07/05/2017,441
2017,18,Netherlands,BUTTER,01/05/2017,07/05/2017,460
2017,18,Poland,BUTTER,01/05/2017,07/05/2017,416.86
2017,18,Portugal,BUTTER,01/05/2017,07/05/2017,425
2017,18,Slovakia,BUTTER,01/05/2017,07/05/2017,447.12
2017,17,Belgium,BUTTER,24/04/2017,30/04/2017,445.89
2017,17,Czechia,BUTTER,24/04/2017,30/04/2017,402.56
2017,17,Denmark,BUTTER,24/04/2017,30/04/2017,450.89
2017,17,Germany,BUTTER,24/04/2017,30/04/2017,452
2017,17,Estonia,BUTTER,24/04/2017,30/04/2017,452.61
2017,17,Ireland,BUTTER,24/04/2017,30/04/2017,391.58
2017,17,France,BUTTER,24/04/2017,30/04/2017,447.5
2017,17,Croatia,BUTTER,24/04/2017,30/04/2017,433.34
2017,17,Italy,BUTTER,24/04/2017,30/04/2017,421
2017,17,Latvia,BUTTER,24/04/2017,30/04/2017,438
2017,17,Netherlands,BUTTER,24/04/2017,30/04/2017,454
2017,17,Poland,BUTTER,24/04/2017,30/04/2017,408.74
2017,17,Portugal,BUTTER,24/04/2017,30/04/2017,400.73
2017,17,Slovakia,BUTTER,24/04/2017,30/04/2017,453.62
2017,16,Belgium,BUTTER,17/04/2017,23/04/2017,442.4
2017,16,Czechia,BUTTER,17/04/2017,23/04/2017,393.48
2017,16,Germany,BUTTER,17/04/2017,23/04/2017,440
2017,16,Estonia,BUTTER,17/04/2017,23/04/2017,418.76
2017,16,Ireland,BUTTER,17/04/2017,23/04/2017,391.58
2017,16,France,BUTTER,17/04/2017,23/04/2017,449.7
2017,16,Croatia,BUTTER,17/04/2017,23/04/2017,445.89
2017,16,Italy,BUTTER,17/04/2017,23/04/2017,4.21
2017,16,Latvia,BUTTER,17/04/2017,23/04/2017,430
2017,16,Netherlands,BUTTER,17/04/2017,23/04/2017,452
2017,16,Poland,BUTTER,17/04/2017,23/04/2017,413.41
2017,16,Slovakia,BUTTER,17/04/2017,23/04/2017,458.61
2017,15,Belgium,BUTTER,10/04/2017,16/04/2017,436.75
2017,15,Czechia,BUTTER,10/04/2017,16/04/2017,393.48
2017,15,Germany,BUTTER,10/04/2017,16/04/2017,443
2017,15,Estonia,BUTTER,10/04/2017,16/04/2017,500.71
2017,15,Ireland,BUTTER,10/04/2017,16/04/2017,391.58
2017,15,France,BUTTER,10/04/2017,16/04/2017,441.8
2017,15,Croatia,BUTTER,10/04/2017,16/04/2017,435.29
2017,15,Italy,BUTTER,10/04/2017,16/04/2017,415
2017,15,Latvia,BUTTER,10/04/2017,16/04/2017,429
2017,15,Netherlands,BUTTER,10/04/2017,16/04/2017,448
2017,15,Poland,BUTTER,10/04/2017,16/04/2017,405.43
2017,15,Slovakia,BUTTER,10/04/2017,16/04/2017,457.88
2017,14,Belgium,BUTTER,03/04/2017,09/04/2017,432.08
2017,14,Czechia,BUTTER,03/04/2017,09/04/2017,408.86
2017,14,Germany,BUTTER,03/04/2017,09/04/2017,445
2017,14,Estonia,BUTTER,03/04/2017,09/04/2017,435.06
2017,14,Ireland,BUTTER,03/04/2017,09/04/2017,391.58
2017,14,France,BUTTER,03/04/2017,09/04/2017,439.1
2017,14,Croatia,BUTTER,03/04/2017,09/04/2017,438.42
2017,14,Latvia,BUTTER,03/04/2017,09/04/2017,432
2017,14,Netherlands,BUTTER,03/04/2017,09/04/2017,445
2017,14,Poland,BUTTER,03/04/2017,09/04/2017,402.7
2017,14,Portugal,BUTTER,03/04/2017,09/04/2017,405.5
2017,14,Slovakia,BUTTER,03/04/2017,09/04/2017,457.49
2017,13,Belgium,BUTTER,27/03/2017,02/04/2017,430.31
2017,13,Czechia,BUTTER,27/03/2017,02/04/2017,383.03
2017,13,Denmark,BUTTER,27/03/2017,02/04/2017,444.13
2017,13,Germany,BUTTER,27/03/2017,02/04/2017,436
2017,13,Estonia,BUTTER,27/03/2017,02/04/2017,423.84
2017,13,Ireland,BUTTER,27/03/2017,02/04/2017,395.86
2017,13,France,BUTTER,27/03/2017,02/04/2017,437.5
2017,13,Croatia,BUTTER,27/03/2017,02/04/2017,426.7
2017,13,Italy,BUTTER,27/03/2017,02/04/2017,400
2017,13,Latvia,BUTTER,27/03/2017,02/04/2017,436
2017,13,Netherlands,BUTTER,27/03/2017,02/04/2017,442
2017,13,Poland,BUTTER,27/03/2017,02/04/2017,395.77
2017,13,Slovakia,BUTTER,27/03/2017,02/04/2017,462.56
2017,12,Belgium,BUTTER,20/03/2017,26/03/2017,424.96
2017,12,Czechia,BUTTER,20/03/2017,26/03/2017,382.66
2017,12,Denmark,BUTTER,20/03/2017,26/03/2017,441.63
2017,12,Germany,BUTTER,20/03/2017,26/03/2017,437
2017,12,Estonia,BUTTER,20/03/2017,26/03/2017,424.42
2017,12,Ireland,BUTTER,20/03/2017,26/03/2017,395.86
2017,12,France,BUTTER,20/03/2017,26/03/2017,428.5
2017,12,Croatia,BUTTER,20/03/2017,26/03/2017,430.71
2017,12,Italy,BUTTER,20/03/2017,26/03/2017,4
2017,12,Latvia,BUTTER,20/03/2017,26/03/2017,425
2017,12,Netherlands,BUTTER,20/03/2017,26/03/2017,438
2017,12,Poland,BUTTER,20/03/2017,26/03/2017,391.7
2017,12,Slovakia,BUTTER,20/03/2017,26/03/2017,460.06
2017,11,Belgium,BUTTER,13/03/2017,19/03/2017,422.32
2017,11,Czechia,BUTTER,13/03/2017,19/03/2017,378.98
2017,11,Denmark,BUTTER,13/03/2017,19/03/2017,441.76
2017,11,Estonia,BUTTER,13/03/2017,19/03/2017,434.77
2017,11,Ireland,BUTTER,13/03/2017,19/03/2017,395.86
2017,11,France,BUTTER,13/03/2017,19/03/2017,426.3
2017,11,Croatia,BUTTER,13/03/2017,19/03/2017,433.15
2017,11,Italy,BUTTER,13/03/2017,19/03/2017,388
2017,11,Latvia,BUTTER,13/03/2017,19/03/2017,425
2017,11,Netherlands,BUTTER,13/03/2017,19/03/2017,431
2017,11,Poland,BUTTER,13/03/2017,19/03/2017,381.14
2017,11,Portugal,BUTTER,13/03/2017,19/03/2017,398.47
2017,11,Slovakia,BUTTER,13/03/2017,19/03/2017,464.59
2017,10,Belgium,BUTTER,06/03/2017,12/03/2017,417.9
2017,10,Czechia,BUTTER,06/03/2017,12/03/2017,379.46
2017,10,Denmark,BUTTER,06/03/2017,12/03/2017,441.78
2017,10,Germany,BUTTER,06/03/2017,12/03/2017,422
2017,10,Estonia,BUTTER,06/03/2017,12/03/2017,508.88
2017,10,Ireland,BUTTER,06/03/2017,12/03/2017,395.86
2017,10,France,BUTTER,06/03/2017,12/03/2017,423.2
2017,10,Croatia,BUTTER,06/03/2017,12/03/2017,447.44
2017,10,Italy,BUTTER,06/03/2017,12/03/2017,388
2017,10,Latvia,BUTTER,06/03/2017,12/03/2017,441
2017,10,Netherlands,BUTTER,06/03/2017,12/03/2017,425
2017,10,Poland,BUTTER,06/03/2017,12/03/2017,377.04
2017,10,Portugal,BUTTER,06/03/2017,12/03/2017,397.37
2017,10,Slovakia,BUTTER,06/03/2017,12/03/2017,460.88
2017,9,Belgium,BUTTER,27/02/2017,05/03/2017,416.41
2017,9,Czechia,BUTTER,27/02/2017,05/03/2017,386.35
2017,9,Estonia,BUTTER,27/02/2017,05/03/2017,422.81
2017,9,Ireland,BUTTER,27/02/2017,05/03/2017,395.86
2017,9,France,BUTTER,27/02/2017,05/03/2017,430.2
2017,9,Croatia,BUTTER,27/02/2017,05/03/2017,444
2017,9,Italy,BUTTER,27/02/2017,05/03/2017,388
2017,9,Latvia,BUTTER,27/02/2017,05/03/2017,427
2017,9,Netherlands,BUTTER,27/02/2017,05/03/2017,420
2017,9,Poland,BUTTER,27/02/2017,05/03/2017,382.16
2017,9,Portugal,BUTTER,27/02/2017,05/03/2017,394.8
2017,9,Slovakia,BUTTER,27/02/2017,05/03/2017,458.67
2017,8,Belgium,BUTTER,20/02/2017,26/02/2017,414.09
2017,8,Czechia,BUTTER,20/02/2017,26/02/2017,382.09
2017,8,Denmark,BUTTER,20/02/2017,26/02/2017,451.33
2017,8,Germany,BUTTER,20/02/2017,26/02/2017,411
2017,8,Ireland,BUTTER,20/02/2017,26/02/2017,411.6
2017,8,France,BUTTER,20/02/2017,26/02/2017,429.9
2017,8,Croatia,BUTTER,20/02/2017,26/02/2017,429.6
2017,8,Italy,BUTTER,20/02/2017,26/02/2017,384
2017,8,Latvia,BUTTER,20/02/2017,26/02/2017,436
2017,8,Netherlands,BUTTER,20/02/2017,26/02/2017,410
2017,8,Poland,BUTTER,20/02/2017,26/02/2017,372.89
2017,8,Portugal,BUTTER,20/02/2017,26/02/2017,420.97
2017,8,Slovakia,BUTTER,20/02/2017,26/02/2017,464.61
2017,7,Belgium,BUTTER,13/02/2017,19/02/2017,408.72
2017,7,Czechia,BUTTER,13/02/2017,19/02/2017,388.73
2017,7,Denmark,BUTTER,13/02/2017,19/02/2017,451.27
2017,7,Germany,BUTTER,13/02/2017,19/02/2017,408
2017,7,Estonia,BUTTER,13/02/2017,19/02/2017,430.71
2017,7,Ireland,BUTTER,13/02/2017,19/02/2017,411.6
2017,7,France,BUTTER,13/02/2017,19/02/2017,431.3
2017,7,Croatia,BUTTER,13/02/2017,19/02/2017,433.15
2017,7,Italy,BUTTER,13/02/2017,19/02/2017,384
2017,7,Latvia,BUTTER,13/02/2017,19/02/2017,452
2017,7,Netherlands,BUTTER,13/02/2017,19/02/2017,405
2017,7,Poland,BUTTER,13/02/2017,19/02/2017,376.56
2017,7,Portugal,BUTTER,13/02/2017,19/02/2017,413.25
2017,7,Slovakia,BUTTER,13/02/2017,19/02/2017,458.26
2017,6,Belgium,BUTTER,06/02/2017,12/02/2017,405.15
2017,6,Czechia,BUTTER,06/02/2017,12/02/2017,391.74
2017,6,Germany,BUTTER,06/02/2017,12/02/2017,420
2017,6,Estonia,BUTTER,06/02/2017,12/02/2017,426.53
2017,6,Ireland,BUTTER,06/02/2017,12/02/2017,411.6
2017,6,France,BUTTER,06/02/2017,12/02/2017,435
2017,6,Croatia,BUTTER,06/02/2017,12/02/2017,414.02
2017,6,Italy,BUTTER,06/02/2017,12/02/2017,394
2017,6,Latvia,BUTTER,06/02/2017,12/02/2017,436
2017,6,Netherlands,BUTTER,06/02/2017,12/02/2017,400
2017,6,Poland,BUTTER,06/02/2017,12/02/2017,380.22
2017,6,Slovakia,BUTTER,06/02/2017,12/02/2017,459.44
2017,5,Belgium,BUTTER,30/01/2017,05/02/2017,408.92
2017,5,Czechia,BUTTER,30/01/2017,05/02/2017,398.37
2017,5,Denmark,BUTTER,30/01/2017,05/02/2017,451.1
2017,5,Germany,BUTTER,30/01/2017,05/02/2017,409
2017,5,Estonia,BUTTER,30/01/2017,05/02/2017,424.2
2017,5,Ireland,BUTTER,30/01/2017,05/02/2017,411.6
2017,5,France,BUTTER,30/01/2017,05/02/2017,437.5
2017,5,Croatia,BUTTER,30/01/2017,05/02/2017,428.7
2017,5,Latvia,BUTTER,30/01/2017,05/02/2017,437
2017,5,Netherlands,BUTTER,30/01/2017,05/02/2017,397
2017,5,Poland,BUTTER,30/01/2017,05/02/2017,386.89
2017,5,Slovakia,BUTTER,30/01/2017,05/02/2017,457.31
2017,4,Belgium,BUTTER,23/01/2017,29/01/2017,415.21
2017,4,Czechia,BUTTER,23/01/2017,29/01/2017,411.5
2017,4,Denmark,BUTTER,23/01/2017,29/01/2017,456.67
2017,4,Germany,BUTTER,23/01/2017,29/01/2017,413
2017,4,Estonia,BUTTER,23/01/2017,29/01/2017,431.8
2017,4,Ireland,BUTTER,23/01/2017,29/01/2017,419.87
2017,4,France,BUTTER,23/01/2017,29/01/2017,438
2017,4,Croatia,BUTTER,23/01/2017,29/01/2017,450.94
2017,4,Italy,BUTTER,23/01/2017,29/01/2017,415
2017,4,Latvia,BUTTER,23/01/2017,29/01/2017,432
2017,4,Netherlands,BUTTER,23/01/2017,29/01/2017,407
2017,4,Poland,BUTTER,23/01/2017,29/01/2017,405.3
2017,4,Slovakia,BUTTER,23/01/2017,29/01/2017,457.12
2017,3,Belgium,BUTTER,16/01/2017,22/01/2017,426.59
2017,3,Czechia,BUTTER,16/01/2017,22/01/2017,387.09
2017,3,Denmark,BUTTER,16/01/2017,22/01/2017,456.7
2017,3,Germany,BUTTER,16/01/2017,22/01/2017,426
2017,3,Estonia,BUTTER,16/01/2017,22/01/2017,489.08
2017,3,Ireland,BUTTER,16/01/2017,22/01/2017,419.87
2017,3,France,BUTTER,16/01/2017,22/01/2017,438.4
2017,3,Croatia,BUTTER,16/01/2017,22/01/2017,413.44
2017,3,Italy,BUTTER,16/01/2017,22/01/2017,415
2017,3,Latvia,BUTTER,16/01/2017,22/01/2017,440
2017,3,Netherlands,BUTTER,16/01/2017,22/01/2017,417
2017,3,Poland,BUTTER,16/01/2017,22/01/2017,416.14
2017,3,Slovakia,BUTTER,16/01/2017,22/01/2017,454.66
2017,2,Belgium,BUTTER,09/01/2017,15/01/2017,430.96
2017,2,Czechia,BUTTER,09/01/2017,15/01/2017,369
2017,2,Denmark,BUTTER,09/01/2017,15/01/2017,456.8
2017,2,Germany,BUTTER,09/01/2017,15/01/2017,429
2017,2,Estonia,BUTTER,09/01/2017,15/01/2017,421.62
2017,2,Ireland,BUTTER,09/01/2017,15/01/2017,419.87
2017,2,France,BUTTER,09/01/2017,15/01/2017,437.9
2017,2,Croatia,BUTTER,09/01/2017,15/01/2017,393.97
2017,2,Italy,BUTTER,09/01/2017,15/01/2017,420
2017,2,Latvia,BUTTER,09/01/2017,15/01/2017,431
2017,2,Netherlands,BUTTER,09/01/2017,15/01/2017,424
2017,2,Poland,BUTTER,09/01/2017,15/01/2017,421.71
2017,2,Slovakia,BUTTER,09/01/2017,15/01/2017,455.81
2017,1,Belgium,BUTTER,02/01/2017,08/01/2017,433.58
2017,1,Czechia,BUTTER,02/01/2017,08/01/2017,402.58
2017,1,Denmark,BUTTER,02/01/2017,08/01/2017,457.07
2017,1,Germany,BUTTER,02/01/2017,08/01/2017,439
2017,1,Estonia,BUTTER,02/01/2017,08/01/2017,424.06
2017,1,Ireland,BUTTER,02/01/2017,08/01/2017,419.87
2017,1,France,BUTTER,02/01/2017,08/01/2017,438.2
2017,1,Croatia,BUTTER,02/01/2017,08/01/2017,449.83
2017,1,Italy,BUTTER,02/01/2017,08/01/2017,420
2017,1,Latvia,BUTTER,02/01/2017,08/01/2017,422
2017,1,Netherlands,BUTTER,02/01/2017,08/01/2017,431
2017,1,Poland,BUTTER,02/01/2017,08/01/2017,415.87
2017,1,Slovakia,BUTTER,02/01/2017,08/01/2017,455.39
2018,52,Belgium,BUTTER,24/12/2018,30/12/2018,425.86
2018,52,Denmark,BUTTER,24/12/2018,30/12/2018,523.78
2018,52,Germany,BUTTER,24/12/2018,30/12/2018,449
2018,52,Ireland,BUTTER,24/12/2018,30/12/2018,422.96
2018,52,France,BUTTER,24/12/2018,30/12/2018,429.9
2018,52,Italy,BUTTER,24/12/2018,30/12/2018,415
2018,52,Netherlands,BUTTER,24/12/2018,30/12/2018,414
2018,52,Poland,BUTTER,24/12/2018,30/12/2018,432.1
2018,52,Slovakia,BUTTER,24/12/2018,30/12/2018,594.92
2018,51,Belgium,BUTTER,17/12/2018,23/12/2018,426.47
2018,51,Czechia,BUTTER,17/12/2018,23/12/2018,504.74
2018,51,Denmark,BUTTER,17/12/2018,23/12/2018,523.78
2018,51,Germany,BUTTER,17/12/2018,23/12/2018,443
2018,51,Ireland,BUTTER,17/12/2018,23/12/2018,422.96
2018,51,France,BUTTER,17/12/2018,23/12/2018,429.8
2018,51,Poland,BUTTER,17/12/2018,23/12/2018,432.58
2018,51,Slovakia,BUTTER,17/12/2018,23/12/2018,568.27
2018,50,Belgium,BUTTER,10/12/2018,16/12/2018,424.37
2018,50,Czechia,BUTTER,10/12/2018,16/12/2018,519.15
2018,50,Denmark,BUTTER,10/12/2018,16/12/2018,523.94
2018,50,Germany,BUTTER,10/12/2018,16/12/2018,453
2018,50,Ireland,BUTTER,10/12/2018,16/12/2018,422.96
2018,50,France,BUTTER,10/12/2018,16/12/2018,439.3
2018,50,Italy,BUTTER,10/12/2018,16/12/2018,419
2018,50,Netherlands,BUTTER,10/12/2018,16/12/2018,414
2018,50,Poland,BUTTER,10/12/2018,16/12/2018,443.18
2018,50,Slovakia,BUTTER,10/12/2018,16/12/2018,582.49
2018,49,Belgium,BUTTER,03/12/2018,09/12/2018,425.25
2018,49,Czechia,BUTTER,03/12/2018,09/12/2018,489.32
2018,49,Denmark,BUTTER,03/12/2018,09/12/2018,524.05
2018,49,Germany,BUTTER,03/12/2018,09/12/2018,428
2018,49,Estonia,BUTTER,03/12/2018,09/12/2018,430.32
2018,49,Ireland,BUTTER,03/12/2018,09/12/2018,422.96
2018,49,France,BUTTER,03/12/2018,09/12/2018,455.7
2018,49,Italy,BUTTER,03/12/2018,09/12/2018,424
2018,49,Netherlands,BUTTER,03/12/2018,09/12/2018,414
2018,49,Poland,BUTTER,03/12/2018,09/12/2018,449.23
2018,49,Slovakia,BUTTER,03/12/2018,09/12/2018,608.99
2018,48,Belgium,BUTTER,26/11/2018,02/12/2018,428.61
2018,48,Denmark,BUTTER,26/11/2018,02/12/2018,524.13
2018,48,Germany,BUTTER,26/11/2018,02/12/2018,452
2018,48,Estonia,BUTTER,26/11/2018,02/12/2018,460.59
2018,48,Ireland,BUTTER,26/11/2018,02/12/2018,455.24
2018,48,France,BUTTER,26/11/2018,02/12/2018,454.7
2018,48,Italy,BUTTER,26/11/2018,02/12/2018,424
2018,48,Netherlands,BUTTER,26/11/2018,02/12/2018,416
2018,48,Poland,BUTTER,26/11/2018,02/12/2018,451.99
2018,48,Slovakia,BUTTER,26/11/2018,02/12/2018,594.33
2018,47,Belgium,BUTTER,19/11/2018,25/11/2018,432.69
2018,47,Denmark,BUTTER,19/11/2018,25/11/2018,530.69
2018,47,Germany,BUTTER,19/11/2018,25/11/2018,454
2018,47,Estonia,BUTTER,19/11/2018,25/11/2018,464.09
2018,47,Ireland,BUTTER,19/11/2018,25/11/2018,455.24
2018,47,France,BUTTER,19/11/2018,25/11/2018,454.7
2018,47,Italy,BUTTER,19/11/2018,25/11/2018,424
2018,47,Netherlands,BUTTER,19/11/2018,25/11/2018,418
2018,47,Poland,BUTTER,19/11/2018,25/11/2018,462.27
2018,47,Slovakia,BUTTER,19/11/2018,25/11/2018,610.73
2018,46,Belgium,BUTTER,12/11/2018,18/11/2018,436.8
2018,46,Denmark,BUTTER,12/11/2018,18/11/2018,530.75
2018,46,Germany,BUTTER,12/11/2018,18/11/2018,451
2018,46,Ireland,BUTTER,12/11/2018,18/11/2018,455.24
2018,46,France,BUTTER,12/11/2018,18/11/2018,459.6
2018,46,Italy,BUTTER,12/11/2018,18/11/2018,439
2018,46,Netherlands,BUTTER,12/11/2018,18/11/2018,425
2018,46,Poland,BUTTER,12/11/2018,18/11/2018,456.9
2018,46,Slovakia,BUTTER,12/11/2018,18/11/2018,605.94
2018,45,Belgium,BUTTER,05/11/2018,11/11/2018,445.7
2018,45,Denmark,BUTTER,05/11/2018,11/11/2018,530.86
2018,45,Germany,BUTTER,05/11/2018,11/11/2018,451
2018,45,Ireland,BUTTER,05/11/2018,11/11/2018,455.24
2018,45,France,BUTTER,05/11/2018,11/11/2018,453.2
2018,45,Italy,BUTTER,05/11/2018,11/11/2018,439
2018,45,Netherlands,BUTTER,05/11/2018,11/11/2018,430
2018,45,Poland,BUTTER,05/11/2018,11/11/2018,463.44
2018,45,Slovakia,BUTTER,05/11/2018,11/11/2018,612.2
2018,44,Belgium,BUTTER,29/10/2018,04/11/2018,452.39
2018,44,Denmark,BUTTER,29/10/2018,04/11/2018,530.77
2018,44,Germany,BUTTER,29/10/2018,04/11/2018,484
2018,44,Estonia,BUTTER,29/10/2018,04/11/2018,450.91
2018,44,Ireland,BUTTER,29/10/2018,04/11/2018,530.57
2018,44,Spain,BUTTER,29/10/2018,04/11/2018,511.82
2018,44,France,BUTTER,29/10/2018,04/11/2018,456.9
2018,44,Italy,BUTTER,29/10/2018,04/11/2018,439
2018,44,Netherlands,BUTTER,29/10/2018,04/11/2018,430
